,delivery_id,id_source,delivery_cost_sds,radius,delivery_options,promo,delivery,take_away,dine_in
10009,delv_10009,4-CYMUL4MEV3CDAT,5.1,4615,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10010,delv_10010,4-C2EHT3XKUF4VA6,5.3,2500,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10011,delv_10011,4-C2NJC7CCR4AUEE,5.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
10012,delv_10012,4-CY6KCTCYJVKDPA,4.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10013,delv_10013,4-CYU3N7KAVRBFA2,4.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10014,delv_10014,4-CZJBJGL1RNAFVE,4.2,4999,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10015,delv_10015,4-C2LAAUK2FFEFKA,8.1,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10016,delv_10016,SGDD07774,4.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10017,delv_10017,4-CZEKBBB3JJKXN6,3.3,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
10018,delv_10018,SGDD07954,8.5,5000,DELIVERY_TAKEAWAY,10% off with S$15.00 min. order,True,True,False
10019,delv_10019,4-C2DJBFVCMA4UTE,2.6,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10020,delv_10020,4-CZJBJAJFJJ3JEE,5.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10021,delv_10021,4-CYMCJ72YEP2HN6,4.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10022,delv_10022,4-C2NFRCNZGE6HUE,,25000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
10023,delv_10023,4-CYNELPBYTXX2LN,6.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10024,delv_10024,4-CYNGPAJGLUMCE6,7.1,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
10025,delv_10025,SGDD10281,1.99,10000,ONLY_DELIVERY,No Promotion available,True,False,False
10026,delv_10026,4-C2KEVZCETKKCHA,3.4,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10027,delv_10027,4-CZEWLNBFCYEWWA,4.5,4000,ONLY_DELIVERY,No Promotion available,True,False,False
10028,delv_10028,4-CZB3VFNAATJFLJ,5.4,4999,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10029,delv_10029,4-CZDWR2LHDAVWNJ,16.5,5000,ONLY_DELIVERY,New Flavour Promo!,True,False,False
10030,delv_10030,4-C2CYVU62GTVWAT,17.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10031,delv_10031,4-C2UCCBXFRF5BCJ,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
10032,delv_10032,4-C2UGGGJVT3DDRA,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
10033,delv_10033,4-C2N1PF6VEPWAPA,3.3,2500,ONLY_DELIVERY,$0 Delivery Fee (min. $18 spend)!,True,False,False
10034,delv_10034,4-C2NZVJVFFCCEPE,17.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10035,delv_10035,4-C2THCU5DRP3BVA,17.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10036,delv_10036,SGDD07398,17.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10037,delv_10037,4-C2TYRNVEVJ4BKE,16.5,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10038,delv_10038,4-C2CYC2AHJAVZA6,17.2,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10039,delv_10039,4-CZDWNPMBLA2TC6,3.3,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $34 spend)!,True,True,False
10040,delv_10040,4-CYNELPBFC3DAVX,15.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10041,delv_10041,4-C2LVMCJFC2WKJX,16.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10042,delv_10042,4-CZEAR6EFKFAUL6,17.3,2000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10043,delv_10043,SGDD01369,16.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10044,delv_10044,SGDD08626,16.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10045,delv_10045,4-C2BGN8LAR2VXCT,3.3,2500,ONLY_DELIVERY,10% OFF Protein Alternative Mains,True,False,False
10046,delv_10046,4-C2TYR6TDAACVHA,2.4,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10047,delv_10047,4-C2MBGACGVJ4GGJ,4.2,10000,ONLY_DELIVERY,No Promotion available,True,False,False
10048,delv_10048,4-C2TADATATGBXCA,3.3,2500,ONLY_DELIVERY,$0 Delivery Fee (min. $15 spend)!,True,False,False
10049,delv_10049,4-CZD3MFMXBEKJCX,16.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10050,delv_10050,SGDD10904,4.0,4999,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10051,delv_10051,4-CZDJJ8CCVENCNT,4.3,5000,DELIVERY_TAKEAWAY,S$5.00 off delivery fee with S$50.00 min. order,True,True,False
10052,delv_10052,4-C2JGV2VYJXDHNT,4.1,4999,DELIVERY_TAKEAWAY,S$2.00 off delivery fee with S$20.00 min. order,True,True,False
10053,delv_10053,4-CYM1L6KDFBWUCE,14.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10054,delv_10054,4-CZDTJ2ECCJ3UTT,4.4,4999,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10055,delv_10055,4-CZDVR2EZCYN1JX,4.4,4999,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10056,delv_10056,4-CZDBJBWTMEWEJT,8.6,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10057,delv_10057,4-CZNTEEKHLEM3GJ,4.5,2500,DELIVERY_TAKEAWAY,Free Delivery GrabKitchen,True,True,False
10058,delv_10058,4-C2M1TTVKVKL1J2,4.6,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10059,delv_10059,4-CYLTMALGCX2YTA,15.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10060,delv_10060,4-C2MTWBCGN3DBPA,4.5,10000,ONLY_DELIVERY,No Promotion available,True,False,False
10061,delv_10061,4-CYTKLXE1LTBUFE,8.1,4999,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10062,delv_10062,SGDD05733,5.5,5000,DELIVERY_TAKEAWAY,20% off with S$25.00 min. order,True,True,False
10063,delv_10063,4-CZDWL2JUMBL3R6,4.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10064,delv_10064,4-C2TYNTVDJF6JL6,4.7,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10065,delv_10065,4-C2TZPBVDPGM1DE,4.1,2500,ONLY_DELIVERY,No Promotion available,True,False,False
10066,delv_10066,4-C2TADA4HRJJZCT,11.2,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10067,delv_10067,4-C2TGGAJHL3WDCA,3.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10068,delv_10068,4-C2MGLJCENKE2JX,11.3,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10069,delv_10069,4-C2CGJ2CEJ2JGT2,4.1,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10070,delv_10070,SGDD09020,10.8,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10071,delv_10071,4-CYNGPAJBLU6YME,14.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10072,delv_10072,4-CZNXCXUZJ4AZGJ,18.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10073,delv_10073,4-CY3XJXEYVAKXNX,4.0,2500,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10074,delv_10074,4-C2ADA4ABVUKDBA,14.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10075,delv_10075,4-CZNEHF6EEX2HRX,4.8,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
10076,delv_10076,4-C2EHC7VBLYCAAN,16.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10077,delv_10077,4-C2TXC353BECVBA,11.4,4999,DELIVERY_TAKEAWAY,20% off Main,True,True,False
10078,delv_10078,4-CZMZL2LEDETDCA,17.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10079,delv_10079,4-C2NXEZCCDCB1CA,3.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10080,delv_10080,SGDD10314,12.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10081,delv_10081,4-CZEKBBBWPFKZJT,4.09,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
10082,delv_10082,4-CZCDE7JZE65FTA,5.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10083,delv_10083,4-C2MZV2CGGLAUA2,20.0,25000,ONLY_DELIVERY,No Promotion available,True,False,False
10084,delv_10084,4-C2CYVUVUTAKHLN,5.0,2000,ONLY_DELIVERY,No Promotion available,True,False,False
10085,delv_10085,4-C2LUTNVGHGKXHE,11.6,4999,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10086,delv_10086,4-C2EHT2NWCLMUBA,5.1,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10087,delv_10087,SGDD01125,3.3,2500,DELIVERY_TAKEAWAY,25% OFF Entire Menu (no minimum spending),True,True,False
10088,delv_10088,4-C2AJGXXBRT6XVT,6.9,4000,ONLY_DELIVERY,No Promotion available,True,False,False
10089,delv_10089,4-CY6ET2E1A7THMA,14.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10090,delv_10090,4-CZNCHAUBTAEWPE,4.5,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
10091,delv_10091,4-C2MHMAVHUFUEPA,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
10092,delv_10092,4-C2TAGVBXEJLFG6,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
10093,delv_10093,4-CZDUCBA3ARMGT2,8.7,2500,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
10094,delv_10094,4-C2NCEFVFL7BDJ6,16.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10095,delv_10095,4-C2CCVNVCRTJWFE,6.7,6000,ONLY_DELIVERY,No Promotion available,True,False,False
10096,delv_10096,4-CZJZCNATSBDHTE,18.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10097,delv_10097,4-CZEAKA4UR3VVVE,14.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10098,delv_10098,4-CY51RJL2ENKJG2,7.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
10099,delv_10099,4-CZKELU3FBFVAN6,13.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
10100,delv_10100,SGDD01961,15.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
